SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-1.2409180113122174,-1.5108448786398618,-0.9881946160528295,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.346605647392948,-1.4909347599346818,-0.6241283040522635,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,0.22448844287716607,1.2848676228791502,0.7407691201109775,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.2828375486806096,1.6615007017188033,2.23692272369121,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,-1.2816237461508113,0.32088604223668943,-0.9776572408863877,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.1188008067964355,1.0476053749757561,-0.7941532429357888,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0,-1.2816237461508113,-1.3167212212643575,-0.9993247185723837,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.46872285190873,-1.5058673489635668,-0.6504058833735779,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-1.2816237461508113,0.8037064208373025,-0.9712689571917322,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,-0.10115743583158582,0.9779199595076267,0.2359410381786924,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.346605647392948,1.152133498177951,0.842564554791792,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,0.8350744654560759,-1.4942531130522119,-0.523035361049212,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,1.6084834273893616,1.6449089361311533,2.6477925437227223,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
1,-1.0373893371192475,0.659358060224748,-0.7702685258918539,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.7129572609402939,0.15165003324266044,0.490374742718403,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,-1.2816237461508113,-0.6414363618470058,-0.9903899025458383,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.06045170099299184,-1.461069581876912,-0.7077467665709657,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.30589991255435406,1.3230286837307448,0.8037518895953977,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,-1.2816237461508113,-1.4826388771408567,-1.0015200050653925,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,1.1200146093262338,-0.5136797668221014,0.2661701331874226,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False
0,-0.6303319887333076,-0.09888562713085328,-0.5403122657491906,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
1,1.6084834273893616,0.6477438243133932,1.5799612877934208,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
1,-0.2639803751859618,0.8037064208373025,-0.01039205920181585,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2816237461508113,0.850163364482722,-0.9706542769736898,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.0373893371192475,0.32254521879545484,-0.781618157060709,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,-1.2816237461508113,0.3490920437356946,-0.9772840421825763,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.2828375486806096,0.8402083051301322,1.4611084770619285,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
0,0.020959768684196134,0.5697625260514383,0.1324991386281216,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,1.4456604880349857,-1.4892755833759168,-0.4014823479313192,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.06166550352279012,-1.469365464670737,-0.6958702666437884,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2002122764736234,-1.5025489958460367,-0.9804013490026486,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-1.0373893371192475,-1.4826388771408567,-0.9537066652476625,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-1.0780950719578415,0.8070247739548323,-0.7965680580780984,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0,-0.8338606629262776,0.16326426915401518,-0.6427004277831173,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
0,1.0793088744876398,0.36568380932334454,0.9839410049415536,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,-0.8338606629262776,0.5282831120823135,-0.6299897189885968,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,0.7943687306174818,-0.5352490620860464,0.11140243543030794,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,-0.019745966154397852,0.866755130070372,0.2867838733567744,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,1.4049547531963917,1.3976916288751695,2.1255558399008776,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,0.7536629957788878,-1.5207999379924515,-0.5679289698312403,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,-0.9966836022806536,-0.5153389433808665,-0.8311657732079158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,-1.2002122764736234,0.7755004193382974,-0.8902189798698503,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
0,1.6084834273893616,1.1853170293532507,2.2096572654480418,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,0.18378270803857208,0.689223238282518,0.3819056370988423,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1.2828375486806096,-1.3316538102932427,-0.34530496657522614,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1,-0.2639803751859618,0.6643355899010431,-0.05776634172094405,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-0.6710377235719016,0.9729424298313315,-0.3591791772110412,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2409180113122174,1.309755271260625,-0.9038078032615743,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0.18378270803857208,0.46357522629047915,0.2966407097103835,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False
0,1.3642490183577978,1.6382722298960932,2.231456460323618,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,1.6084834273893616,0.8767101894229619,1.930043624833521,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,-1.2816237461508113,-0.6580281274346557,-0.9906094311951391,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0.5501343215859179,1.1869762059120157,0.9834360890481613,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,1.4863662228735797,-1.497571466169742,-0.3795075301363019,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.5501343215859179,1.0193993734767515,1.0374401367761759,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0,-0.9966836022806536,0.6875640617237531,-0.7208745797991578,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.9966836022806536,-0.16359351292268806,-0.7962607179690772,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2816237461508113,-1.4892755833759168,-1.0016078165251128,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,1.4049547531963917,0.9132120737157919,1.6857740967564412,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False
0,1.4863662228735797,-1.3382905165283026,-0.2736508154434215,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.7524491932490895,-0.4804962356468015,-0.6743345061473729,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.4456604880349857,-0.3477621109456021,0.6087226375565031,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.428017117070136,-0.6895524820511906,-0.1624595545725299,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,-1.2409180113122174,-1.4942531130522119,-0.9852090264223377,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-1.0780950719578415,-0.6613464805521857,-0.8792645002697369,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,-0.7931549280876836,-1.462728758435677,-0.8908336600878929,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.8757802002946699,-1.5025489958460367,-0.5675338182624987,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2002122764736234,-0.6696423633460107,-0.9454084823040895,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,-0.2639803751859618,0.4602568731729489,-0.12961806863711947,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.22448844287716607,0.6361295884020379,0.38915008252577105,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False
0,-0.38609757970174374,-1.477661347464562,-0.8002122336564929,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.7524491932490895,-1.5008898192872717,-0.894653458585728,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,0.18378270803857208,-0.1154773927185032,0.0004526560736471414,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,-0.10115743583158582,-0.817309077076095,-0.4954186569671623,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.0373893371192475,0.49012205123071895,-0.7531013855165258,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2409180113122174,0.8783693659817272,-0.9254094223527802,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,0.020959768684196134,-1.3283354571757127,-0.6381781376075193,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0.7129572609402939,0.33913698438310474,0.6678636556781579,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False
0,-0.38609757970174374,-1.3216987509406526,-0.7419493301320415,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.6084834273893616,1.2848676228791502,2.3417037480025162,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,1.3642490183577978,1.3645080976998696,2.054801756231207,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,-1.2816237461508113,-1.1690545075342733,-0.9973709135936061,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.8338606629262776,-1.5174815848749215,-0.905476220996261,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,1.1607203441648277,-0.7044850710800754,0.17352904318245468,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
0,0.5501343215859179,-1.5108448786398618,-0.5897281647068169,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.4675090493789317,-0.20175457377428285,-0.4767587217765882,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False
0,-0.019745966154397852,-0.9517023783360593,-0.5050340118065405,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
0,-0.5082147842175256,-1.4892755833759168,-0.8321316992648397,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.4675090493789317,-0.9898634391876541,-0.6721611725192943,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,-0.7117434584104956,-1.5108448786398618,-0.8833916388765933,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-1.2002122764736234,-1.4992306427285067,-0.9845723933393652,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,-0.9152721326034655,0.2628148626799147,-0.7080541066799868,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.3642490183577978,0.7954105380434776,1.6239767819782456,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0,-0.7117434584104956,-1.4992306427285067,-0.8798791804877794,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-0.6303319887333076,-1.466047111553207,-0.8267752002218984,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,0.7536629957788878,0.6394479415195682,0.8099425975056824,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2409180113122174,0.5083729933771337,-0.9469451828491956,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.2816237461508113,-1.1640769778579783,-0.9973050549988157,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2816237461508113,-1.4942531130522119,-1.001673675119903,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.631545791263106,-0.6613464805521857,-0.046109370443067677,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False
0,-0.22327464034736777,0.48348534499565887,-0.05302452289604514,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.5082147842175256,-0.19014033786292786,-0.4874058612676805,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,-1.2816237461508113,-1.1143016810950286,-0.9966464690509131,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.1188008067964355,-1.4842980536996218,-0.9736398666041817,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.8745663977648716,-0.45892694038285664,-0.7772056312097615,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-1.2409180113122174,-1.472683817788267,-0.9956585901290592,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-0.6303319887333076,-1.3200395743818876,-0.8292558739589982,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-1.0373893371192475,-1.1657361544167435,-0.9217432939094556,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.06045170099299184,-0.5219756496159262,-0.3524616005424345,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,1.3642490183577978,0.5150096996121938,1.2833780825879428,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-1.2816237461508113,0.9845566657426863,-0.9688760949143528,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.1188008067964355,0.6759498258123978,-0.824184762160148,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.387311382231542,1.067515493680936,0.7531724887964768,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False
0,1.4456604880349857,0.4868036981131887,1.411341332265421,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.8338606629262776,-1.4876164068171518,-0.9083739991670324,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
1,-1.2816237461508113,0.31424933600162985,-0.977745052346108,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.1200146093262338,-0.11713656927726834,0.5869893012757168,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.22448844287716607,1.2019087949409006,0.6324756374108574,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,-0.8338606629262776,1.0310136093881064,-0.5440881585171656,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.7117434584104956,0.38393475146975936,-0.5030363010979026,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,1.5677776925507676,1.1372009091490658,2.156838672426252,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
1,1.6084834273893616,-0.06072456627925851,1.0468140101013232,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.8745663977648716,0.26447403923868007,-0.6510644693214804,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1.5270719577121736,0.008960849188871207,0.9842922507804346,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0,-1.2816237461508113,-0.3295111687991873,-0.9862627639389818,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,-0.30468611002455576,-1.3084253384705327,-0.7335413828638181,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,1.6084834273893616,1.4989013989598339,2.3908342597160512,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.9966836022806536,-0.18848116130416295,-0.8187184987925564,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.1418631706701798,-0.3178969328878323,-0.29169607041595313,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,-1.1188008067964355,-0.3046235204177124,-0.8932045695003422,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-0.019745966154397852,-0.47551870597050655,-0.2844516249890244,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0,-1.2816237461508113,0.3507512202944595,-0.9772620893176461,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.5270719577121736,0.7655453599857075,1.6179836498523317,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False
0,-1.2816237461508113,-1.4876164068171518,-1.0015858636601827,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,-0.22327464034736777,0.34079616094186965,-0.16331571630480332,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.7524491932490895,-1.3316538102932427,-0.8691661824018967,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,-0.10115743583158582,0.9663057235962715,0.2481248782148908,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,1.2828375486806096,-0.16193433636392318,0.6779619735459981,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0.387311382231542,-1.3216987509406526,-0.5286992002011744,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,-1.2816237461508113,0.16326426915401518,-0.979742763054746,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.30589991255435406,-1.477661347464562,-0.6831815107141981,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,1.3642490183577978,1.1902945590295455,1.92721170525754,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2816237461508113,-0.4688819997354467,-0.9881068045931091,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.22327464034736777,0.5564891135813186,-0.038974689340789334,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False
1,-0.1418631706701798,-0.6613464805521857,-0.47096316543504513,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,1.3235432835192036,1.1322233794727707,1.8068880525757318,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False
1,-0.3453918448631497,0.9497139580086216,-0.016363238462799527,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6084834273893616,1.135541732590301,2.248316260589925,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False
0,1.5270719577121736,-0.8554701379276899,0.17186062544776798,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
0,-0.5489205190561197,1.057560434328346,-0.24511209103430817,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.0373893371192475,0.8468450113651922,-0.7498523615068728,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.9152721326034655,0.8684143066291369,-0.5870060094554861,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,1.6084834273893616,-1.3532231055571875,-0.2304475772610099,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
1,-1.2409180113122174,0.3076126297665698,-0.9488989878279734,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1.6084834273893616,0.8634367769528422,1.8296751263731625,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,0.26519417771576004,1.2052271480584305,0.723492215410999,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,0.22448844287716607,-1.4842980536996218,-0.6873086493210544,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,-0.5082147842175256,0.5481932307874936,-0.2764827350194028,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.4863662228735797,1.0044667844478665,1.9188476637191765,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,-0.10115743583158582,0.7141108866639929,0.10393846135407829,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
0,0.9978974048104517,-0.2465523408609377,0.4235282690062875,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.6303319887333076,-1.3034478087942378,-0.8171378925175901,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.8350744654560759,-1.461069581876912,-0.5072292982995492,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
1,-1.1188008067964355,0.6560397071072182,-0.8380809256608933,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.428017117070136,-1.3432680462045974,-0.5743611592557558,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
